date,EX5.MELT_TEMP,EX4.MELT_TEMP,EX3.MELT_TEMP,EX2.MELT_TEMP,EX1.Z1_PV,EX1.Z2_PV,EX1.Z3_PV,EX1.Z4_PV,EX1.A1_PV,EX1.A2_PV,EX1.H1_PV,EX1.H2_PV,EX1.H3_PV,EX1.H4_PV,EX1.H2O_PV,EX1.MELT_P_PV,EX1.MD_PV,EX1.MD_TQ,passorfail
2020 10 30 18:40:19,296,221,252,267,209,219,230,240,239,240,239,239,239,42,46,5.7313,71.1977,72,0
2020 10 30 18:40:24,296,221,252,267,209,219,230,240,239,240,239,239,239,42,46,5.7313,71.1977,72,0
2020 10 30 18:40:29,296,221,252,267,209,219,230,240,239,240,239,239,239,42,46,5.775,71.2096,72,0
2020 10 30 18:40:34,296,222,252,267,209,219,230,240,239,240,239,239,239,42,46,5.775,71.1977,72,0
2020 10 30 18:40:39,296,221,252,267,210,219,230,240,239,240,239,239,239,42,46,5.775,71.2096,72,0
2020 10 30 18:40:44,296,222,252,267,210,219,230,240,239,240,239,239,239,42,46,5.775,71.2096,72,0
2020 10 30 18:40:49,296,221,252,267,210,219,230,240,239,240,239,239,239,42,46,5.7313,71.1977,72,0
2020 10 30 18:40:54,296,222,252,267,211,219,230,240,239,240,239,239,239,42,46,5.6875,71.1739,72,0
2020 10 30 18:40:59,296,222,252,267,211,219,230,240,239,240,239,239,239,42,46,5.6438,71.2215,72,0
2020 10 30 18:41:04,296,221,252,267,211,219,230,240,239,240,239,239,239,42,46,5.6438,71.162,72,0
2020 10 30 18:41:09,296,222,252,267,211,220,230,240,239,240,239,239,239,42,46,5.6438,71.1858,72,0
2020 10 30 18:41:14,296,222,251,267,211,219,230,240,239,240,239,239,239,42,46,5.6438,71.162,72,0
2020 10 30 18:41:19,296,222,251,267,211,219,230,240,239,240,239,239,239,42,46,5.6438,71.1739,72,0
2020 10 30 18:41:24,296,222,251,267,212,220,230,240,239,240,239,239,239,42,46,5.6438,71.2096,72,0
2020 10 30 18:41:29,296,222,251,267,212,219,230,240,239,240,239,239,239,42,46,5.6438,71.1858,72,0
2020 10 30 18:41:34,296,222,251,267,212,220,230,240,239,239,239,239,239,42,46,5.6,71.2096,72,0
2020 10 30 18:41:39,296,222,251,267,213,220,230,240,239,240,239,239,239,42,46,5.5563,71.1739,72,0
2020 10 30 18:41:44,296,222,251,267,213,220,230,240,239,240,240,239,239,42,46,5.5563,71.1858,72,0
2020 10 30 18:41:49,296,222,251,267,214,220,230,240,239,239,240,239,239,42,46,5.5563,71.2215,72,0
2020 10 30 18:41:54,296,221,251,267,214,220,230,240,239,239,240,239,239,42,46,5.6,71.1858,72,0
2020 10 30 18:41:59,296,221,251,267,215,220,230,240,239,239,239,240,239,42,46,5.6,71.1858,72,0
2020 10 30 18:42:04,296,221,251,267,215,220,230,240,239,240,240,240,239,42,46,5.6,71.1977,72,0
2020 10 30 18:42:09,296,221,251,267,215,220,230,240,239,240,239,240,239,42,46,5.6,71.2096,72,0
2020 10 30 18:42:14,296,221,251,267,216,220,230,240,239,240,240,239,239,42,46,5.6,71.2096,72,0
2020 10 30 18:42:19,296,221,251,267,216,220,230,240,239,240,239,240,239,42,46,5.5563,71.2096,72,0
2020 10 30 18:42:24,296,222,251,267,216,220,230,240,239,240,240,240,239,42,46,5.6,71.2096,72,0
2020 10 30 18:42:29,296,221,251,267,216,220,230,240,239,240,239,240,239,42,46,5.6,71.1739,72,0
2020 10 30 18:42:34,296,222,251,267,215,220,230,240,240,240,240,239,239,42,46,5.6,71.1858,72,0
2020 10 30 18:42:39,296,222,251,267,215,220,230,240,240,240,239,239,239,42,46,5.6438,71.2096,72,0
2020 10 30 18:42:44,296,222,251,267,215,220,230,240,240,240,239,239,239,42,46,5.6438,71.2096,72,0
2020 10 30 18:42:49,296,222,251,267,215,220,229,240,240,240,239,240,239,42,46,5.6438,71.2215,72,0
2020 10 30 18:42:54,296,222,251,267,214,220,229,240,240,240,240,240,239,42,46,5.6875,71.1977,72,0
2020 10 30 18:42:59,296,222,251,267,214,220,229,240,240,240,239,239,239,42,46,5.6875,71.2096,72,0
2020 10 30 18:43:04,296,222,251,267,214,220,229,240,240,240,239,239,239,42,46,5.6875,71.1977,72,0
2020 10 30 18:43:09,296,222,251,267,213,220,229,240,240,240,240,239,239,42,46,5.6875,71.2215,72,0
2020 10 30 18:43:14,296,222,251,267,213,220,229,240,240,240,239,239,239,42,46,5.6438,71.2096,72,0
2020 10 30 18:43:19,296,222,251,268,213,220,230,240,240,240,239,239,239,42,46,5.6875,71.2096,72,0
2020 10 30 18:43:24,296,222,251,267,213,220,230,240,240,240,239,239,239,42,46,5.6875,71.1977,72,0
2020 10 30 18:43:29,296,222,251,268,212,220,230,240,240,240,239,239,239,42,46,5.7313,71.1977,72,0
2020 10 30 18:43:34,296,222,251,267,212,220,230,240,239,240,239,239,239,42,46,5.7313,71.1858,72,0
2020 10 30 18:43:39,296,222,251,267,212,220,230,240,239,240,239,239,239,42,45,5.6875,71.1977,72,0
2020 10 30 18:43:44,296,222,251,267,212,220,229,239,239,240,239,239,239,42,46,5.6875,71.1977,72,0
2020 10 30 18:43:49,296,222,251,267,212,220,229,240,239,240,239,239,239,42,46,5.6438,71.1977,72,0
2020 10 30 18:43:54,296,222,251,267,212,220,229,240,239,240,239,239,239,42,46,5.6438,71.1739,72,0
2020 10 30 18:43:59,296,222,251,267,212,220,230,240,239,240,239,239,239,42,46,5.6875,71.2096,72,0
2020 10 30 18:44:04,296,222,251,267,212,220,230,240,239,240,239,239,239,42,46,5.6875,71.1858,72,0
2020 10 30 18:44:09,296,222,251,267,212,220,229,240,239,240,239,239,239,42,46,5.6875,71.2215,72,0
2020 10 30 18:44:14,296,222,251,267,212,220,229,240,239,240,239,240,239,42,46,5.6875,71.2215,72,0
2020 10 30 18:44:19,296,222,251,267,212,220,230,240,239,240,240,239,239,42,46,5.6875,71.2096,72,0
2020 10 30 18:44:24,296,222,251,267,212,220,230,240,239,240,239,239,239,42,46,5.6438,71.1739,72,0
2020 10 30 18:44:29,296,222,251,267,212,220,230,240,239,240,240,239,239,42,46,5.6438,71.1977,72,0
2020 10 30 18:44:34,296,222,251,267,212,220,230,240,239,239,240,239,239,42,45,5.6,71.1977,72,0
2020 10 30 18:44:39,296,222,251,267,212,220,230,239,239,239,240,239,239,42,46,5.6438,71.1977,72,0
2020 10 30 18:44:44,296,222,251,267,212,220,230,240,239,239,240,239,239,42,46,5.6,71.1977,72,0
2020 10 30 18:44:49,296,222,251,267,212,220,230,240,239,239,240,239,239,42,46,5.6438,71.1977,72,0
2020 10 30 18:44:54,296,222,251,267,211,220,230,240,239,239,240,239,239,42,45,5.6438,71.1977,72,0
2020 10 30 18:44:59,296,222,251,267,211,220,230,240,239,239,240,239,240,42,45,5.6438,71.2215,72,0
2020 10 30 18:45:04,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6,71.1739,72,0
2020 10 30 18:45:09,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6,71.1858,72,0
2020 10 30 18:45:14,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6438,71.1858,72,0
2020 10 30 18:45:19,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6438,71.2215,72,0
2020 10 30 18:45:24,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6438,71.1977,72,0
2020 10 30 18:45:29,296,222,251,267,211,220,230,240,239,239,240,240,239,42,46,5.6438,71.2096,72,0
2020 10 30 18:45:34,296,222,251,267,211,220,230,240,239,239,240,240,239,42,46,5.6875,71.1858,72,0
2020 10 30 18:45:39,296,222,251,267,211,220,230,240,239,239,240,240,239,42,45,5.6875,71.1977,72,0
2020 10 30 18:45:44,296,222,251,267,211,220,230,240,239,239,240,239,239,42,46,5.6438,71.1739,72,0
2020 10 30 18:45:49,296,222,251,267,210,220,230,240,239,239,240,240,240,42,45,5.6438,71.1739,72,0
2020 10 30 18:45:54,296,222,251,267,210,220,230,240,239,239,240,240,239,42,46,5.6438,71.1858,72,0
2020 10 30 18:45:59,296,222,251,267,210,220,229,240,239,239,240,240,239,42,45,5.6438,71.2096,72,0
2020 10 30 18:46:04,296,222,251,267,210,220,229,239,239,239,240,240,240,42,46,5.6438,71.1858,72,0
2020 10 30 18:46:09,296,222,251,267,210,220,229,240,239,239,240,240,240,42,45,5.6438,71.1977,72,0
2020 10 30 18:46:14,296,222,251,267,210,220,229,239,239,239,240,240,240,42,46,5.6438,71.1977,72,0
2020 10 30 18:46:19,296,222,251,267,210,220,229,240,239,239,240,240,240,42,45,5.6,71.1858,72,0
2020 10 30 18:46:24,296,222,251,267,210,220,229,239,240,239,240,240,240,42,45,5.6,71.1977,72,0
2020 10 30 18:46:29,296,222,251,267,210,219,229,240,240,239,240,240,240,42,45,5.5563,71.2215,72,0
2020 10 30 18:46:34,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.5563,71.1858,72,0
2020 10 30 18:46:39,296,222,251,267,209,220,229,239,240,239,240,240,240,42,45,5.5563,71.2096,72,0
2020 10 30 18:46:44,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.5125,71.2215,72,0
2020 10 30 18:46:49,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.5125,71.1977,72,0
2020 10 30 18:46:54,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.4688,71.1977,72,0
2020 10 30 18:46:59,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.4688,71.1977,72,0
2020 10 30 18:47:04,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.4688,71.2096,72,0
2020 10 30 18:47:09,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.425,71.1977,72,0
2020 10 30 18:47:14,296,222,251,267,209,219,229,239,240,239,240,240,240,42,45,5.425,71.1739,72,0
2020 10 30 18:47:19,296,222,251,267,209,219,229,239,239,240,240,239,240,42,45,5.425,71.1977,72,0
2020 10 30 18:47:24,296,222,251,267,209,219,229,239,239,240,240,239,240,42,46,5.3813,71.2096,72,0
2020 10 30 18:47:29,296,222,251,267,209,219,229,239,240,240,240,239,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:47:34,296,222,251,267,209,219,229,239,240,240,240,240,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:47:39,296,222,251,267,209,219,229,239,240,240,240,239,240,42,45,5.3375,71.1858,72,0
2020 10 30 18:47:44,296,222,251,267,209,219,229,240,240,240,240,239,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:47:49,296,222,251,267,209,219,229,239,240,240,240,239,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:47:54,296,222,251,267,209,219,229,240,240,240,240,239,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:47:59,296,222,251,267,209,219,229,239,240,240,240,239,240,42,46,5.2938,71.2215,72,0
2020 10 30 18:48:04,296,222,251,267,209,219,229,240,240,240,240,239,240,42,46,5.2938,71.1977,72,0
2020 10 30 18:48:09,296,222,251,267,210,219,229,239,240,240,240,239,240,42,45,5.2938,71.1739,72,0
2020 10 30 18:48:14,296,222,251,267,210,219,229,240,240,240,240,239,240,42,45,5.2938,71.1977,72,0
2020 10 30 18:48:19,296,222,251,267,210,219,229,239,240,240,240,239,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:48:24,296,222,251,267,210,219,229,240,240,240,240,239,240,42,46,5.2938,71.162,72,0
2020 10 30 18:48:29,296,222,251,267,210,219,229,239,240,240,240,239,240,42,46,5.2938,71.1977,72,0
2020 10 30 18:48:34,296,222,251,267,210,219,230,239,240,240,240,239,240,42,46,5.2938,71.1977,72,0
2020 10 30 18:48:39,296,222,251,267,211,219,230,240,240,240,240,239,240,42,46,5.2938,71.1858,72,0
2020 10 30 18:48:44,296,222,251,267,211,219,230,240,240,239,240,239,240,42,46,5.2938,71.1977,72,0
2020 10 30 18:48:49,296,222,251,267,211,219,229,240,240,239,240,240,240,42,46,5.2938,71.1858,72,0
2020 10 30 18:48:54,296,222,251,267,211,219,229,240,240,239,240,240,240,42,45,5.2938,71.1977,72,0
2020 10 30 18:48:59,296,222,251,267,211,220,229,240,240,239,240,240,240,42,46,5.2938,71.2096,72,0
2020 10 30 18:49:04,296,222,251,267,210,219,229,240,240,239,240,240,240,42,46,5.2938,71.1977,72,0
2020 10 30 18:49:09,296,222,251,267,210,219,229,240,240,240,240,240,240,42,46,5.2938,71.2096,72,0
2020 10 30 18:49:14,296,222,251,267,210,219,229,240,240,240,240,239,240,42,46,5.3375,71.1977,72,0
2020 10 30 18:49:19,296,222,251,267,210,220,229,240,240,240,240,240,240,42,46,5.2938,71.1858,72,0
2020 10 30 18:49:24,296,222,251,267,211,220,229,240,240,240,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:49:29,296,222,251,267,211,219,229,240,240,240,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:49:34,296,222,251,267,211,219,229,240,240,240,240,240,240,42,45,5.3375,71.2215,72,0
2020 10 30 18:49:39,296,222,251,267,211,220,230,240,240,240,240,240,240,42,46,5.3375,71.1977,72,0
2020 10 30 18:49:44,296,222,251,267,211,219,230,240,240,239,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:49:49,296,222,251,267,211,220,229,239,240,240,240,240,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:49:54,296,222,251,267,211,220,229,240,240,240,240,240,240,42,45,5.3813,71.1739,72,0
2020 10 30 18:49:59,296,222,251,267,211,219,229,240,240,240,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:50:04,296,222,251,267,211,220,229,240,240,240,240,240,240,42,45,5.3375,71.1858,72,0
2020 10 30 18:50:09,296,222,251,267,210,219,229,240,240,240,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:50:14,296,222,251,267,210,219,229,239,240,240,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:50:19,296,222,251,267,210,220,229,239,240,240,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:50:24,296,222,251,267,210,220,229,239,240,240,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:50:29,296,222,251,267,210,219,229,239,240,240,240,240,240,42,45,5.3813,71.1858,72,0
2020 10 30 18:50:34,296,222,251,267,210,220,230,239,240,240,240,240,240,42,45,5.3813,71.1858,72,0
2020 10 30 18:50:39,296,222,251,267,210,220,230,239,240,240,240,240,240,42,45,5.425,71.1977,72,0
2020 10 30 18:50:44,296,222,251,267,210,219,230,239,240,240,240,240,240,42,45,5.425,71.1858,72,0
2020 10 30 18:50:49,296,222,251,267,210,220,230,239,240,240,240,240,240,42,45,5.425,71.1977,72,0
2020 10 30 18:50:54,296,222,251,267,211,220,230,240,240,240,240,240,240,42,45,5.4688,71.2096,72,0
2020 10 30 18:50:59,296,222,251,267,211,220,230,239,240,240,240,240,240,42,45,5.4688,71.2334,72,0
2020 10 30 18:51:04,296,222,251,267,211,220,230,240,240,240,240,240,240,42,45,5.4688,71.1858,72,0
2020 10 30 18:51:09,296,222,251,267,211,220,230,240,240,240,240,240,240,42,45,5.4688,71.1977,72,0
2020 10 30 18:51:14,296,222,252,267,211,220,230,240,240,240,240,240,240,42,45,5.4688,71.2096,72,0
2020 10 30 18:51:19,296,222,252,267,211,219,230,240,240,240,240,240,240,42,45,5.4688,71.1977,72,0
2020 10 30 18:51:24,296,222,252,267,211,220,230,240,240,240,240,240,240,42,46,5.425,71.1977,72,0
2020 10 30 18:51:29,296,222,252,267,211,220,230,240,240,240,240,240,240,42,45,5.425,71.2096,72,0
2020 10 30 18:51:34,296,222,252,267,211,219,230,239,240,240,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:51:39,296,222,252,267,211,220,230,240,240,240,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:51:44,296,222,252,267,211,220,230,240,240,239,240,240,240,42,45,5.3375,71.2215,72,0
2020 10 30 18:51:49,296,222,252,267,211,219,230,239,240,240,240,240,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:51:54,296,222,252,267,211,220,230,240,240,239,240,240,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:51:59,296,222,251,267,211,219,229,239,240,240,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:52:04,296,222,251,267,211,219,230,239,240,240,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:52:09,296,222,251,267,211,219,230,239,240,240,240,240,240,42,45,5.3813,71.1858,72,0
2020 10 30 18:52:14,296,222,251,267,211,219,230,239,240,239,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:52:19,296,222,251,267,210,219,229,239,240,239,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:52:24,296,222,252,267,210,219,229,239,240,239,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:52:29,296,222,251,267,210,219,229,239,240,239,240,240,240,42,45,5.3813,71.1739,72,0
2020 10 30 18:52:34,296,222,252,267,210,219,229,239,240,239,240,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:52:39,296,222,252,267,210,219,229,239,240,239,240,240,240,42,45,5.3813,71.2096,72,0
2020 10 30 18:52:44,296,222,252,267,210,219,230,239,240,239,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:52:49,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:52:54,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.2938,71.2096,72,0
2020 10 30 18:52:59,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:53:04,296,222,252,267,209,219,229,240,240,239,240,240,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:53:09,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.3375,71.1977,72,0
2020 10 30 18:53:14,296,222,252,267,209,219,229,240,240,239,240,240,240,42,45,5.3375,71.2215,72,0
2020 10 30 18:53:19,296,222,252,267,208,219,229,239,240,239,240,240,240,42,45,5.3375,71.2096,72,0
2020 10 30 18:53:24,296,222,252,267,208,219,229,239,240,239,240,240,240,42,45,5.3375,71.1858,72,0
2020 10 30 18:53:29,296,222,252,267,208,219,229,240,240,239,240,240,240,42,45,5.3813,71.2215,72,0
2020 10 30 18:53:34,296,222,252,267,208,219,229,240,240,239,240,240,240,42,45,5.3375,71.1858,72,0
2020 10 30 18:53:39,296,222,252,267,208,219,229,240,240,239,240,240,240,42,45,5.2938,71.162,72,0
2020 10 30 18:53:44,296,222,252,267,208,219,229,240,240,239,240,240,240,42,45,5.2938,71.2096,72,0
2020 10 30 18:53:49,296,222,252,267,208,219,229,239,240,239,240,240,240,42,45,5.2938,71.2096,72,0
2020 10 30 18:53:54,296,222,252,267,209,219,229,240,240,239,240,240,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:53:59,296,222,252,267,208,219,229,239,240,239,240,240,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:54:04,296,222,252,267,209,219,229,240,240,239,240,240,240,42,45,5.2938,71.1858,72,0
2020 10 30 18:54:09,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.2938,71.2334,72,0
2020 10 30 18:54:14,296,222,252,267,209,219,229,240,240,239,240,240,240,42,45,5.25,71.2215,72,0
2020 10 30 18:54:19,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.25,71.2215,72,0
2020 10 30 18:54:24,296,222,252,267,209,219,229,239,240,239,240,240,240,42,45,5.2063,71.1977,72,0
2020 10 30 18:54:29,296,222,252,267,209,219,229,239,240,240,240,240,240,42,45,5.2063,71.1858,72,0
2020 10 30 18:54:34,296,222,252,267,209,219,229,239,240,240,240,240,240,42,45,5.2063,71.1977,72,0
2020 10 30 18:54:39,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.2063,71.1977,72,0
2020 10 30 18:54:44,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.2063,71.2096,72,0
2020 10 30 18:54:49,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.2063,71.1739,72,0
2020 10 30 18:54:54,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.2063,71.2215,72,0
2020 10 30 18:54:59,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.1625,71.2096,72,0
2020 10 30 18:55:04,296,222,252,267,209,219,229,239,239,240,240,240,240,42,45,5.1625,71.1858,72,0
2020 10 30 18:55:09,296,222,252,267,208,219,229,239,239,240,240,240,240,42,45,5.1625,71.1858,72,0
2020 10 30 18:55:14,296,222,252,267,208,219,229,239,239,240,240,240,240,42,45,5.1625,71.2215,72,0
2020 10 30 18:55:19,296,222,252,267,208,219,229,239,239,240,240,240,240,42,45,5.1625,71.2096,72,0
2020 10 30 18:55:24,296,222,251,267,208,219,230,239,239,240,240,240,240,42,45,5.1625,71.1977,72,0
2020 10 30 18:55:29,296,222,251,267,208,219,230,239,239,240,239,240,240,42,45,5.1625,71.1858,72,0
2020 10 30 18:55:34,296,222,251,267,208,219,230,240,239,240,239,240,239,42,45,5.1625,71.2096,72,0
2020 10 30 18:55:39,296,222,252,267,208,219,230,240,239,240,240,240,240,42,45,5.1625,71.1858,72,0
2020 10 30 18:55:44,296,222,251,267,208,219,230,239,239,240,239,240,240,42,45,5.1625,71.2215,72,0
2020 10 30 18:55:49,296,222,251,267,208,219,230,240,239,240,240,240,240,42,45,5.1625,71.2215,72,0
2020 10 30 18:55:54,296,222,251,267,208,219,230,240,239,240,239,239,240,42,45,5.1625,71.2096,72,0
2020 10 30 18:55:59,296,222,251,267,208,219,229,239,239,240,239,239,239,42,45,5.2063,71.2096,72,0
2020 10 30 18:56:04,296,222,251,267,208,219,230,240,239,240,239,239,239,42,45,5.25,71.1858,72,0
2020 10 30 18:56:09,296,222,251,267,208,219,230,239,239,240,239,239,239,42,45,5.25,71.2096,72,0
2020 10 30 18:56:14,296,222,251,267,208,219,230,239,239,240,239,240,239,42,45,5.2938,71.2096,72,0
2020 10 30 18:56:19,296,222,251,267,209,219,229,240,239,240,239,240,239,42,45,5.2938,71.1739,72,0
2020 10 30 18:56:24,296,222,251,267,209,219,229,239,239,240,239,240,239,42,45,5.2938,71.2215,72,0
2020 10 30 18:56:29,296,222,251,267,209,219,229,239,239,240,239,240,239,42,45,5.2938,71.2096,72,0
2020 10 30 18:56:34,296,222,251,267,209,219,229,239,239,240,239,239,239,42,45,5.25,71.1739,72,0
2020 10 30 18:56:39,296,222,251,267,209,219,229,239,239,240,239,239,239,42,45,5.2938,71.1739,72,0
2020 10 30 18:56:44,296,222,251,267,209,219,229,239,239,240,239,240,239,42,45,5.2938,71.2215,72,0
2020 10 30 18:56:49,296,222,251,267,209,219,230,239,239,240,239,240,239,42,45,5.2938,71.2096,72,0
2020 10 30 18:56:54,296,222,251,267,209,219,229,239,239,240,239,240,239,42,45,5.3375,71.2096,72,0
2020 10 30 18:56:59,296,222,251,267,209,219,229,239,239,240,239,239,239,42,45,5.3375,71.1977,72,0
2020 10 30 18:57:04,296,222,251,267,209,219,229,240,239,240,239,239,239,42,45,5.3813,71.1977,72,0
2020 10 30 18:57:09,296,222,251,267,209,219,229,240,239,240,239,240,239,42,45,5.3813,71.1977,72,0
2020 10 30 18:57:14,296,221,251,267,209,220,229,239,239,240,239,240,240,42,45,5.3813,71.1977,72,0
2020 10 30 18:57:19,296,221,251,267,209,219,229,240,239,240,239,240,239,42,45,5.425,71.1739,72,0
2020 10 30 18:57:24,296,221,251,267,209,219,229,240,239,240,239,240,239,42,45,5.425,71.2215,72,0
2020 10 30 18:57:29,296,221,251,267,209,220,229,240,239,240,239,239,240,42,45,5.425,71.1858,72,0
2020 10 30 18:57:34,296,221,251,267,209,220,230,240,239,240,240,240,240,42,45,5.425,71.1977,72,0
2020 10 30 18:57:39,296,221,251,267,210,220,230,240,239,240,239,240,240,42,45,5.425,71.1977,72,0
2020 10 30 18:57:44,296,221,251,267,210,220,230,240,239,240,240,240,240,42,45,5.425,71.1739,72,0
2020 10 30 18:57:49,296,221,251,267,210,220,230,240,239,240,240,240,240,42,45,5.425,71.2215,72,0
2020 10 30 18:57:54,296,221,251,267,209,220,229,240,239,240,240,240,240,42,45,5.3813,71.1739,72,0
2020 10 30 18:57:59,296,221,251,267,210,220,229,240,239,240,240,240,240,42,45,5.3813,71.2215,72,0
2020 10 30 18:58:04,296,221,251,267,210,220,229,240,239,240,239,240,240,42,45,5.3375,71.1858,72,0
